sample,fastq_1,fastq_2,umi,umi_file,strandedness,subsample
287615,/scratch/csfs/ido/tmp/undemultiplexed/22KKCYLT3_2_R17000_20240415/demultiplexed/287615/287615_S8_R1_001.fastq.gz,/scratch/csfs/ido/tmp/undemultiplexed/22KKCYLT3_2_R17000_20240415/demultiplexed/287615/287615_S8_R3_001.fastq.gz,R2:NNNNNNNNNNN,/scratch/csfs/ido/tmp/undemultiplexed/22KKCYLT3_2_R17000_20240415/demultiplexed/287615/287615_S8_R2_001.fastq.gz,,4Mf
287616,/scratch/csfs/ido/tmp/undemultiplexed/22KKCYLT3_2_R17000_20240415/demultiplexed/287616/287616_S9_R1_001.fastq.gz,/scratch/csfs/ido/tmp/undemultiplexed/22KKCYLT3_2_R17000_20240415/demultiplexed/287616/287616_S9_R3_001.fastq.gz,R2:NNNNNNNNNNN,/scratch/csfs/ido/tmp/undemultiplexed/22KKCYLT3_2_R17000_20240415/demultiplexed/287616/287616_S9_R2_001.fastq.gz,,4Mf
